user_id,age,gender,income,monthly_vape_spend,willingness_to_subscribe,liked_flavors,disliked_flavors,flavor_score_sweet,flavor_score_fruity,flavor_score_tobacco,flavor_score_minty,mood_relax,mood_energy,mood_focus,lifestyle_social,lifestyle_fitness,lifestyle_travel,lifestyle_gaming,usage_freq_per_week,nicotine_strength,churn_risk,satisfaction_rating,device_brand,social_linked,trend_alignment,prev_month_reorders,days_since_last_order,health_concern,tapering_interest,preferred_pack_size,feedback_count,feedback_sentiment
2352,28,Female,50115.12,5.0,0,"Vanilla,Coffee,Dessert,Mint","Coffee,Citrus",5,5,3,2,2,2,3,1,0,0,0,7,3,0.44,8,BrandC,1,0.35,1,36,5,0,Small,3,0.3
2353,32,Male,52882.91,29.91,1,"Tobacco,Fruity,Berry,Citrus,Vanilla",Citrus,1,2,3,2,2,4,1,1,0,0,1,7,12,0.36,4,BrandC,1,0.22,2,11,3,1,Medium,2,0.71
2354,58,Female,62891.73,23.41,1,"Coffee,Berry,Dessert,Mint","Tobacco,Berry",5,1,4,2,2,3,2,1,0,0,1,3,6,0.41,4,BrandD,0,0.29,3,56,4,0,Small,3,0.94
2355,28,Male,15760.48,29.91,0,"Berry,Mint,Citrus,Coffee,Fruity","Chocolate,Berry",1,3,1,5,5,5,1,0,0,0,0,9,6,0.2,5,BrandB,0,0.09,2,46,2,0,Medium,4,0.99
2356,21,Male,48988.2,15.89,1,"Vanilla,Mint",Coffee,2,2,3,3,1,4,5,1,0,0,1,5,6,0.17,1,BrandC,1,0.46,0,69,4,0,Small,2,-0.18
2357,18,Male,90061.85,17.26,0,"Chocolate,Fruity,Berry,Vanilla,Coffee",Tobacco,3,5,4,3,4,4,2,1,0,0,1,5,6,0.2,1,BrandD,0,0.27,2,85,5,0,Large,1,0.88
2358,33,Female,37481.01,46.65,1,"Dessert,Chocolate,Fruity,Mint,Berry",Chocolate,3,3,1,4,4,1,5,1,0,0,1,2,6,0.04,4,BrandC,1,0.33,1,73,5,0,Medium,1,0.86
2359,61,Female,14267.03,7.08,1,"Tobacco,Vanilla",Fruity,4,2,4,2,5,5,2,0,1,1,0,3,3,0.43,8,BrandA,0,0.42,0,8,3,0,Small,4,-0.11
2360,51,Female,21780.21,5.0,1,"Fruity,Chocolate,Dessert","Chocolate,Vanilla,Fruity",5,4,4,1,5,5,1,0,1,0,0,8,3,0.56,2,BrandD,1,0.45,1,4,1,0,Medium,4,0.8
2361,69,Other,52307.59,42.64,1,"Dessert,Citrus",Vanilla,2,2,1,5,4,2,4,0,0,0,1,2,12,0.27,6,BrandB,1,0.55,1,36,3,0,Medium,1,0.77
2362,63,Female,32445.68,28.4,1,"Fruity,Vanilla","Vanilla,Tobacco",1,3,1,5,1,1,5,0,0,0,1,6,12,0.53,8,BrandB,1,0.33,2,68,5,0,Large,2,0.28
2363,44,Male,54183.58,37.8,1,"Vanilla,Chocolate,Citrus,Fruity,Berry","Fruity,Citrus",1,5,3,2,5,5,4,1,0,0,1,2,6,0.37,2,BrandD,1,0.64,3,27,4,0,Small,2,-0.03
2364,56,Male,49449.19,125.41,0,"Fruity,Tobacco",Citrus,3,5,3,3,2,4,3,1,1,0,1,3,6,0.29,4,BrandA,1,0.58,0,76,3,0,Medium,5,0.13
2365,59,Female,37732.83,34.18,0,"Vanilla,Chocolate,Mint,Citrus","Fruity,Coffee",1,5,2,3,3,5,4,0,0,0,0,3,6,0.41,9,BrandA,0,0.13,1,89,4,1,Large,4,0.16
2366,65,Female,28876.39,14.05,1,"Fruity,Vanilla,Chocolate,Mint","Mint,Berry,Coffee",1,5,5,5,4,2,1,0,0,1,0,3,3,0.07,7,BrandD,1,0.41,0,41,5,0,Medium,2,0.36
2367,38,Female,56222.4,19.87,1,"Fruity,Dessert,Vanilla,Citrus","Vanilla,Fruity",3,2,4,3,5,5,1,1,0,0,0,4,12,0.5,2,BrandB,0,0.16,2,36,5,0,Medium,3,-0.5
2368,27,Female,52111.31,8.69,0,"Chocolate,Dessert,Mint,Tobacco","Citrus,Fruity,Mint",2,2,5,1,5,5,1,0,0,0,0,2,12,0.34,2,BrandD,0,0.65,2,16,2,0,Large,2,-0.66
2369,24,Female,46418.09,5.34,1,"Citrus,Berry","Vanilla,Citrus,Tobacco",3,1,4,2,5,4,1,0,1,0,0,1,6,0.51,4,BrandD,0,0.12,2,35,5,0,Large,1,-0.38
2370,22,Male,84391.92,25.69,0,"Vanilla,Mint,Berry,Chocolate",Fruity,3,4,5,3,4,5,1,0,0,0,0,2,3,0.5,4,BrandA,1,0.27,0,59,1,1,Large,6,0.87
2371,22,Female,56420.0,19.69,0,"Coffee,Dessert,Berry,Vanilla","Mint,Vanilla",5,1,4,4,5,2,2,1,0,0,0,9,18,0.48,9,BrandD,1,0.38,3,43,5,0,Large,1,0.4
2372,45,Male,34966.98,5.0,1,"Citrus,Tobacco,Dessert","Coffee,Citrus,Mint",2,5,3,3,2,4,1,0,0,0,1,5,6,0.45,3,BrandB,1,0.57,1,16,3,1,Small,1,-0.93
2373,57,Male,40320.77,5.0,0,"Dessert,Mint","Vanilla,Fruity,Berry",1,1,3,2,5,1,1,0,0,0,1,2,12,0.23,1,BrandA,1,0.28,3,35,4,0,Small,1,-1.0
2374,47,Female,48176.17,6.44,1,"Tobacco,Dessert,Berry","Vanilla,Tobacco",2,3,4,5,5,5,1,0,0,0,0,2,6,0.44,2,BrandA,1,0.12,1,0,1,0,Medium,4,0.62
2375,67,Male,53835.74,12.16,0,"Citrus,Chocolate,Vanilla,Fruity","Fruity,Chocolate",3,5,2,5,2,2,4,1,0,0,0,2,12,0.32,8,BrandC,1,0.43,0,25,5,0,Medium,2,0.62
2376,31,Male,111483.0,5.99,1,"Tobacco,Citrus,Mint,Berry,Vanilla",Mint,2,1,1,1,4,4,3,0,0,0,1,1,3,0.28,1,BrandA,0,0.16,0,24,1,0,Small,1,-0.77
2377,63,Female,137671.35,42.91,1,"Tobacco,Coffee","Vanilla,Fruity,Tobacco",3,4,3,4,5,4,3,1,1,0,0,3,3,0.18,6,BrandB,1,0.2,3,50,1,1,Large,2,0.22
2378,57,Female,37737.56,5.71,1,"Chocolate,Citrus,Coffee",Mint,5,1,2,3,3,1,3,0,0,1,0,1,12,0.05,5,BrandD,1,0.23,4,73,1,0,Small,3,0.42
2379,38,Male,27122.91,34.58,1,"Chocolate,Dessert,Vanilla,Coffee,Berry",Berry,3,2,5,3,4,3,3,0,1,0,1,2,12,0.14,2,BrandA,1,0.56,2,70,2,0,Small,1,0.95
2380,69,Male,36100.04,5.0,1,"Chocolate,Dessert,Mint,Vanilla","Coffee,Tobacco,Berry",4,4,3,3,2,5,4,1,0,0,0,4,6,0.18,8,BrandC,1,0.28,3,80,3,0,Medium,2,-0.45
2381,61,Male,64334.68,5.0,0,"Dessert,Fruity","Chocolate,Tobacco",5,3,1,4,5,4,5,1,1,0,1,2,6,0.12,2,BrandA,0,0.14,0,53,4,0,Small,2,-0.06
2382,33,Female,82409.01,5.0,1,"Berry,Citrus,Tobacco,Fruity,Chocolate","Coffee,Dessert",2,1,4,1,2,5,4,0,0,1,1,1,18,0.15,9,BrandC,1,0.19,0,60,4,0,Small,1,-0.78
2383,27,Male,39140.36,23.42,1,"Tobacco,Fruity,Coffee,Vanilla","Tobacco,Citrus,Vanilla",5,4,4,1,4,1,1,1,0,0,1,10,6,0.3,7,BrandC,0,0.7,2,88,1,0,Medium,1,-0.01
2384,68,Female,28890.62,25.77,0,"Fruity,Chocolate,Berry,Citrus",Chocolate,4,3,3,2,2,5,3,1,1,0,1,2,6,0.26,10,BrandB,0,0.47,0,1,5,0,Medium,1,0.83
2385,49,Male,62893.3,56.58,0,"Fruity,Tobacco","Mint,Citrus,Dessert",4,4,2,4,2,1,4,1,0,0,0,2,6,0.27,3,BrandC,0,0.26,1,83,5,0,Small,1,0.37
2386,66,Female,72688.18,5.0,0,"Tobacco,Citrus,Coffee,Berry,Mint",Tobacco,1,3,5,4,4,4,5,1,0,0,0,7,12,0.31,3,BrandB,0,0.39,2,24,1,0,Large,1,0.9
2387,47,Male,93019.51,27.17,0,"Berry,Mint,Coffee,Fruity","Coffee,Dessert",5,3,1,5,2,1,3,1,0,1,1,7,12,0.04,8,BrandB,1,0.86,1,15,1,0,Medium,0,0.04
2388,31,Female,34103.25,5.0,0,"Coffee,Tobacco","Dessert,Fruity,Tobacco",4,3,3,3,1,1,1,1,0,1,1,9,18,0.21,9,BrandD,0,0.35,2,74,2,1,Large,1,-0.52
2389,42,Female,60906.54,84.47,1,"Dessert,Coffee",Dessert,3,1,1,1,4,5,4,1,0,0,1,3,3,0.48,3,BrandD,0,0.38,3,37,5,0,Medium,2,-0.02
2390,57,Male,18783.96,9.47,1,"Fruity,Vanilla,Dessert,Tobacco,Citrus","Coffee,Chocolate",3,4,4,5,1,5,5,0,0,0,1,6,3,0.14,2,BrandA,1,0.24,2,52,5,0,Large,3,-0.75
2391,44,Male,46927.54,33.46,1,"Berry,Vanilla,Citrus",Dessert,1,4,4,1,1,2,3,0,1,0,1,12,3,0.28,4,BrandC,1,0.15,1,64,2,0,Large,2,0.27
2392,42,Female,76948.14,5.0,0,"Berry,Coffee,Chocolate","Coffee,Tobacco,Berry",3,5,3,2,1,5,1,0,1,0,0,2,3,0.4,6,BrandD,0,0.64,1,29,1,0,Medium,2,-0.9
2393,39,Female,121784.78,23.75,1,"Mint,Dessert","Citrus,Berry",3,2,5,5,4,3,2,1,0,1,0,6,6,0.26,8,BrandB,0,0.21,1,74,4,0,Medium,4,-0.56
2394,69,Male,59938.6,44.87,1,"Chocolate,Berry,Mint,Dessert","Coffee,Dessert",2,5,2,1,3,4,5,0,0,1,0,1,6,0.55,7,BrandC,1,0.6,3,14,3,0,Large,3,0.76
2395,60,Male,43248.95,50.08,0,"Mint,Fruity,Coffee,Vanilla","Mint,Dessert,Citrus",2,2,4,3,2,4,2,1,0,0,0,4,12,0.33,5,BrandB,1,0.39,2,53,1,0,Medium,8,0.18
2396,62,Male,21508.46,5.0,1,"Berry,Vanilla,Dessert,Coffee,Tobacco",Chocolate,2,3,2,4,5,1,1,0,1,1,0,2,3,0.17,8,BrandB,1,0.09,1,86,5,1,Small,0,-0.27
2397,33,Female,57342.71,5.0,1,"Fruity,Chocolate,Coffee,Vanilla","Berry,Mint",2,4,5,3,1,2,2,0,0,0,0,4,18,0.54,8,BrandA,0,0.11,1,10,4,1,Small,5,0.14
2398,68,Female,73045.19,25.73,0,"Coffee,Mint,Tobacco,Vanilla,Citrus","Citrus,Fruity,Vanilla",2,2,4,4,4,2,5,1,0,0,0,4,0,0.07,6,BrandB,1,0.08,1,16,2,1,Medium,4,-0.32
2399,27,Female,91856.03,5.0,1,"Citrus,Dessert,Coffee","Berry,Dessert",2,2,4,4,2,2,4,0,0,0,1,3,6,0.34,1,BrandC,0,0.25,1,59,1,0,Medium,3,-0.6
2400,56,Male,57855.59,20.64,1,"Coffee,Dessert,Vanilla","Chocolate,Fruity,Tobacco",2,2,1,3,3,5,5,0,1,0,0,3,6,0.62,1,BrandC,1,0.73,2,69,5,1,Medium,2,0.75
2401,19,Female,28183.6,5.0,0,"Tobacco,Berry,Citrus,Vanilla,Dessert","Vanilla,Chocolate",3,2,1,2,5,1,3,0,0,0,1,3,6,0.18,8,BrandC,0,0.09,1,67,3,0,Medium,3,-0.83
2402,57,Female,582936.9090992573,25.07,1,"Chocolate,Citrus,Fruity,Dessert,Mint","Tobacco,Fruity,Citrus",1,5,3,3,5,2,4,0,1,1,1,1,18,0.21,2,BrandA,1,0.43,4,53,4,0,Medium,2,-0.13
2403,21,Female,137820.31,97.57,0,"Berry,Fruity,Dessert,Chocolate","Dessert,Chocolate,Vanilla",2,3,1,4,5,3,4,0,1,0,0,2,6,0.33,8,BrandB,0,0.13,4,32,2,0,Small,0,0.43
2404,28,Male,42716.44,34.74,1,"Dessert,Berry,Mint,Vanilla,Coffee","Fruity,Vanilla",2,4,5,2,2,2,3,0,0,0,0,5,0,0.25,1,BrandC,1,0.72,1,26,5,1,Medium,1,-0.49
2405,28,Male,30893.8,12.45,0,"Citrus,Coffee,Tobacco,Mint,Fruity",Citrus,2,5,3,4,1,5,5,1,0,0,0,1,6,0.15,7,BrandD,1,0.66,1,3,5,0,Small,2,-0.87
2406,36,Male,41026.45,44.15,1,"Mint,Coffee,Chocolate","Fruity,Vanilla,Chocolate",5,4,4,4,1,3,4,1,1,0,0,1,0,0.04,4,BrandB,0,0.4,0,37,5,0,Small,2,-0.4
2407,29,Female,49606.2,13.5,1,"Coffee,Dessert,Fruity,Berry","Chocolate,Berry,Dessert",5,5,5,3,2,3,4,1,0,0,1,4,3,0.11,5,BrandA,0,0.38,1,70,5,0,Large,1,0.87
2408,59,Female,36522.7,6.07,0,"Coffee,Dessert,Tobacco,Berry,Chocolate","Tobacco,Vanilla,Dessert",5,2,4,3,1,4,2,0,0,0,0,5,0,0.3,9,BrandB,1,0.29,1,54,4,0,Large,1,-0.97
2409,51,Female,76387.78,35.18,0,"Dessert,Citrus",Berry,3,3,5,3,1,1,3,1,0,0,1,3,3,0.17,10,BrandD,0,0.25,2,85,2,1,Small,1,-0.32
2410,22,Male,64745.3,9.4,1,"Tobacco,Berry,Mint,Fruity,Vanilla","Vanilla,Tobacco",3,4,2,1,4,3,5,1,0,0,0,2,12,0.13,7,BrandC,1,0.18,1,44,2,0,Small,5,-0.22
2411,28,Male,40912.18,9.19,1,"Mint,Dessert,Tobacco","Fruity,Mint",1,4,2,2,2,1,4,1,0,0,1,3,6,0.04,3,BrandC,1,0.9,3,49,4,1,Medium,1,-0.33
2412,22,Male,49408.77,11.73,0,"Citrus,Chocolate,Tobacco","Citrus,Coffee,Tobacco",5,3,5,2,3,3,1,0,0,0,1,4,6,0.57,3,BrandA,0,0.14,4,7,1,0,Small,2,-0.83
2413,23,Male,19857.53,27.28,1,"Coffee,Citrus","Berry,Citrus",4,5,4,1,2,5,5,0,0,0,1,4,6,0.07,2,BrandC,0,0.18,2,7,4,0,Medium,1,0.41
2414,49,Female,60629.14,10.11,0,"Fruity,Vanilla,Berry","Fruity,Berry",5,4,2,2,4,4,3,1,0,0,0,4,12,0.26,2,BrandB,1,0.26,1,10,5,0,Medium,2,-0.49
2415,45,Male,21665.89,12.21,1,"Citrus,Berry,Fruity","Tobacco,Chocolate,Mint",4,1,5,1,3,3,1,0,0,0,0,1,6,0.18,10,BrandB,1,0.5,1,2,5,0,Medium,3,-0.82
2416,43,Female,42335.42,35.09,1,"Mint,Chocolate","Berry,Chocolate",3,4,1,3,4,2,1,1,0,0,1,2,12,0.16,1,BrandA,1,0.15,1,46,3,0,Small,1,-0.29
2417,27,Male,37910.05,62.91,0,"Berry,Coffee,Chocolate,Fruity,Tobacco","Citrus,Dessert",5,2,3,4,2,5,2,0,0,0,1,4,6,0.35,9,BrandB,0,0.6,2,60,2,0,Small,3,0.62
2418,67,Male,66153.01,21.81,1,"Dessert,Mint,Citrus,Coffee","Fruity,Vanilla,Tobacco",2,1,3,2,2,2,2,0,0,0,0,4,6,0.1,9,BrandB,0,0.26,1,30,4,0,Medium,3,0.03
2419,42,Male,38303.37,9.64,0,"Dessert,Chocolate,Coffee,Citrus,Vanilla","Chocolate,Coffee,Vanilla",1,5,3,1,1,4,1,1,0,0,1,2,6,0.42,4,BrandC,1,0.6,1,47,2,0,Small,1,-0.82
2420,27,Female,48610.92,46.38,1,"Berry,Coffee,Citrus,Mint","Fruity,Coffee,Citrus",3,5,5,1,2,2,4,1,1,1,0,4,0,0.26,8,BrandD,1,0.65,1,46,2,0,Medium,1,0.5
2421,60,Female,122625.9,5.0,0,"Citrus,Fruity","Tobacco,Mint,Berry",2,5,4,2,2,4,4,0,0,0,0,2,3,0.08,1,BrandD,0,0.44,1,0,1,0,Small,2,-0.72
2422,69,Male,19499.01,21.56,1,"Citrus,Dessert,Berry,Mint",Citrus,5,1,2,1,4,5,2,0,0,1,1,4,18,0.16,7,BrandA,0,0.52,0,10,2,1,Small,2,0.56
2423,25,Male,53510.83,35.74,0,"Tobacco,Chocolate,Citrus,Berry,Coffee",Mint,5,4,2,1,3,1,2,1,0,0,0,10,0,0.08,3,BrandA,0,0.19,1,69,3,0,Small,2,-0.16
2424,45,Female,83977.47,17.98,0,"Fruity,Citrus,Chocolate,Mint,Dessert",Tobacco,3,2,2,3,4,4,2,1,0,0,1,4,12,0.35,1,BrandA,0,0.75,0,18,1,0,Small,0,-0.98
2425,29,Male,34307.81,18.18,1,"Chocolate,Fruity,Tobacco,Vanilla,Coffee","Dessert,Berry,Chocolate",1,4,2,5,2,2,2,1,0,0,0,3,12,0.31,9,BrandA,1,0.54,2,5,2,0,Medium,1,-0.8
2426,22,Other,50631.63,155.37,0,"Vanilla,Citrus,Mint,Fruity","Coffee,Dessert,Citrus",1,2,1,3,5,2,4,0,0,0,0,1,6,0.36,3,BrandC,0,0.37,2,77,2,0,Small,2,-0.07
2427,18,Male,22092.22,9.64,1,"Tobacco,Mint,Fruity,Citrus",Fruity,3,2,5,2,3,5,4,1,1,0,0,1,6,0.21,2,BrandB,1,0.57,0,80,1,0,Medium,1,-0.64
2428,41,Female,19044.07,53.09,1,"Coffee,Tobacco,Vanilla,Berry",Tobacco,4,3,3,5,1,5,4,1,0,0,1,11,6,0.37,7,BrandD,1,0.6,1,64,5,1,Medium,2,0.34
2429,29,Female,77114.28,5.66,1,"Fruity,Dessert,Coffee,Tobacco,Mint",Vanilla,4,5,2,1,3,4,2,0,0,0,1,3,18,0.17,3,BrandB,1,0.49,0,62,2,0,Medium,3,0.22
2430,39,Female,41088.85,20.85,1,"Fruity,Berry,Vanilla,Citrus","Berry,Tobacco,Mint",4,2,1,5,2,5,2,0,1,0,0,9,6,0.43,1,BrandD,0,0.36,4,60,3,0,Medium,1,0.03
2431,26,Female,22746.52,61.26,0,"Dessert,Fruity,Tobacco,Berry","Coffee,Tobacco",3,2,4,5,3,5,2,1,0,1,0,2,12,0.43,5,BrandC,0,0.29,3,13,4,0,Medium,0,-0.8
2432,29,Female,37637.3,33.91,1,"Fruity,Tobacco",Mint,3,5,3,2,4,1,5,0,0,0,0,1,3,0.61,6,BrandB,1,0.29,0,16,3,1,Large,2,-0.31
2433,59,Female,71857.4,14.21,1,"Citrus,Coffee,Vanilla,Mint,Tobacco","Citrus,Mint",5,1,5,3,3,3,5,1,1,1,0,3,0,0.18,2,BrandC,0,0.72,3,9,5,1,Small,3,-0.81
2434,69,Male,69599.82,39.23,0,"Tobacco,Berry,Fruity,Chocolate","Coffee,Chocolate",1,2,3,4,2,4,3,0,0,0,1,3,0,0.22,4,BrandD,1,0.44,2,52,2,0,Small,2,0.33
2435,20,Male,93752.99,52.98,0,"Chocolate,Tobacco,Dessert","Dessert,Vanilla,Mint",3,1,4,2,5,1,1,0,0,0,1,3,3,0.25,9,BrandD,1,0.31,1,84,1,0,Small,0,-0.01
2436,27,Male,36952.19,14.35,1,"Berry,Coffee","Dessert,Fruity,Coffee",1,2,4,1,3,1,2,0,0,0,0,6,12,0.4,1,BrandB,1,0.46,0,69,5,1,Large,2,-0.76
2437,62,Male,34314.26,23.06,1,"Fruity,Chocolate,Tobacco","Coffee,Citrus",2,5,3,5,3,4,2,0,0,0,1,3,6,0.12,2,BrandC,1,0.42,1,51,1,0,Small,4,0.05
2438,27,Female,605614.9590423797,49.02,0,"Berry,Coffee","Berry,Coffee,Fruity",4,1,3,4,1,1,1,1,0,0,0,2,3,0.34,1,BrandB,0,0.26,3,43,3,0,Small,1,0.8
2439,59,Female,91111.16,26.84,1,"Vanilla,Dessert",Coffee,2,2,2,1,2,5,1,0,0,0,0,6,3,0.05,5,BrandB,0,0.7,1,70,3,0,Large,4,-0.62
2440,39,Female,39936.39,95.68,1,"Berry,Tobacco,Fruity",Coffee,5,3,1,5,3,2,2,0,0,1,0,1,12,0.14,10,BrandB,1,0.56,0,34,4,0,Large,1,-0.07
2441,69,Female,88848.95,5.0,1,"Berry,Dessert","Mint,Citrus",1,3,1,1,4,4,2,0,0,0,1,5,12,0.17,3,BrandD,0,0.36,1,44,2,0,Medium,2,0.37
2442,40,Female,40933.19,57.39,0,"Chocolate,Coffee,Mint","Dessert,Coffee",4,2,4,5,5,2,5,0,0,0,1,3,3,0.13,7,BrandA,0,0.24,5,7,4,1,Large,2,0.22
2443,40,Female,169778.42,82.98,1,"Tobacco,Coffee,Citrus","Citrus,Coffee",3,3,4,2,5,2,5,1,0,0,1,6,18,0.32,7,BrandD,1,0.37,1,42,1,0,Large,3,-0.09
2444,19,Male,17818.17,66.71,1,"Coffee,Citrus","Tobacco,Chocolate,Coffee",2,1,2,5,2,1,1,0,0,1,1,5,3,0.33,5,BrandC,0,0.17,3,16,1,0,Medium,2,-0.74
2445,51,Female,125577.6,5.0,1,"Chocolate,Berry,Coffee,Fruity,Tobacco","Fruity,Citrus,Coffee",3,5,1,3,3,2,4,0,0,0,0,3,3,0.24,8,BrandC,1,0.14,0,1,4,1,Medium,3,-0.45
2446,66,Male,20359.24,12.86,0,"Dessert,Vanilla,Coffee,Citrus,Tobacco",Vanilla,1,1,3,4,1,2,3,0,0,0,0,3,12,0.39,8,BrandC,0,0.44,2,73,1,0,Large,2,0.49
2447,38,Male,104159.88,21.03,1,"Tobacco,Chocolate,Berry,Mint,Dessert","Mint,Dessert,Berry",4,3,1,3,3,3,5,1,0,0,0,1,3,0.1,6,BrandC,0,0.14,1,67,2,1,Small,1,-0.9
2448,34,Male,52641.43,20.53,0,"Berry,Tobacco,Citrus,Coffee,Mint","Vanilla,Berry,Chocolate",2,4,1,1,3,3,1,1,1,0,0,3,6,0.17,7,BrandB,0,0.14,0,10,1,1,Medium,2,-0.38
2449,62,Male,38092.49,19.0,1,"Coffee,Berry,Vanilla,Fruity,Chocolate",Citrus,2,4,5,4,3,4,5,0,0,1,1,9,3,0.12,10,BrandA,1,0.05,4,68,4,1,Large,5,0.55
2450,62,Female,28984.49,36.69,1,"Tobacco,Fruity,Dessert,Chocolate","Chocolate,Citrus,Coffee",4,3,2,3,3,1,5,0,0,0,1,3,18,0.18,6,BrandB,1,0.57,1,22,4,0,Small,4,0.47
2451,53,Male,28649.89,11.97,0,"Coffee,Citrus",Coffee,3,3,2,5,5,1,2,1,1,0,1,5,12,0.26,1,BrandA,0,0.41,0,11,4,0,Medium,1,0.63
2452,40,Male,460022.9452768553,68.03,1,"Coffee,Fruity,Vanilla,Citrus","Berry,Chocolate",1,2,3,5,4,5,5,0,1,0,1,7,12,0.14,7,BrandB,0,0.55,2,26,3,0,Small,1,0.59
2453,47,Male,65904.62,28.18,1,"Fruity,Citrus",Vanilla,2,2,2,2,5,2,2,0,0,0,0,7,6,0.15,4,BrandB,1,0.61,0,88,3,0,Small,3,-0.38
2454,44,Other,44654.55,13.25,0,"Dessert,Citrus,Vanilla",Citrus,4,2,2,1,1,2,4,1,0,1,1,3,12,0.47,3,BrandA,1,0.27,0,70,5,1,Medium,2,0.71
2455,32,Female,49208.8,9.9,0,"Berry,Fruity","Mint,Citrus,Dessert",1,3,2,1,3,3,2,1,1,0,0,1,6,0.44,5,BrandD,1,0.57,1,63,5,0,Large,1,0.42
2456,61,Female,29643.84,30.23,1,"Dessert,Chocolate","Tobacco,Berry,Coffee",3,1,2,3,1,2,3,1,1,0,1,8,6,0.36,8,BrandC,0,0.49,3,68,2,0,Small,2,-0.77
2457,38,Female,46177.03,5.4,0,"Vanilla,Chocolate,Coffee,Citrus","Fruity,Mint",2,5,2,3,5,4,2,0,1,0,1,21,6,0.31,10,BrandD,0,0.62,4,17,1,1,Small,4,0.54
2458,62,Female,85074.53,10.95,1,"Vanilla,Coffee,Fruity,Chocolate,Tobacco","Berry,Citrus",5,2,3,4,2,5,1,0,0,0,0,12,6,0.11,8,BrandC,1,0.3,1,65,4,0,Large,2,0.52
2459,28,Male,29004.99,84.51,1,"Chocolate,Coffee,Berry","Vanilla,Dessert",1,3,5,4,1,5,2,0,1,1,0,10,12,0.38,10,BrandC,1,0.42,1,11,5,0,Large,1,-0.8
2460,58,Female,68354.37,54.01,1,"Dessert,Citrus","Coffee,Dessert,Mint",1,3,2,2,2,5,3,0,1,0,1,4,18,0.16,8,BrandC,0,0.51,0,61,5,0,Small,4,0.24
2461,34,Male,37907.72,28.86,1,"Citrus,Dessert",Vanilla,5,4,3,3,3,2,3,1,1,0,1,2,3,0.16,6,BrandA,0,0.29,3,79,5,0,Medium,1,-0.28
2462,51,Male,19994.98,18.12,0,"Fruity,Mint,Vanilla,Coffee",Vanilla,5,2,5,1,4,2,3,1,1,0,1,4,18,0.28,10,BrandB,0,0.35,0,71,5,1,Small,4,-0.28
2463,26,Female,94540.69,54.14,0,"Dessert,Tobacco,Vanilla","Coffee,Vanilla",5,2,1,3,4,5,1,0,1,1,0,1,18,0.16,4,BrandD,1,0.35,2,60,3,0,Medium,2,0.16
2464,63,Male,21925.6,31.64,1,"Dessert,Berry,Fruity","Mint,Dessert,Coffee",4,4,5,3,2,2,5,0,0,0,1,3,3,0.34,4,BrandC,1,0.57,0,14,2,0,Medium,3,0.88
2465,41,Female,37830.91,57.26955685253248,1,"Citrus,Chocolate,Vanilla",Fruity,1,5,2,1,2,1,2,1,0,0,0,3,12,0.04,10,BrandD,1,0.3,2,86,2,0,Medium,1,0.87
2466,52,Female,94971.33,12.75,1,"Tobacco,Mint,Dessert","Dessert,Citrus,Coffee",5,3,4,3,1,5,5,0,0,1,0,7,6,0.28,7,BrandD,0,0.53,3,40,5,0,Small,1,0.94
2467,50,Female,31177.5,81.26,1,"Coffee,Berry,Vanilla","Tobacco,Coffee,Mint",5,3,5,3,3,1,1,0,1,1,1,4,6,0.11,3,BrandA,0,0.38,1,48,4,0,Small,3,0.66
2468,40,Female,88019.21,10.88216722527183,1,"Mint,Fruity,Vanilla,Berry","Berry,Tobacco",4,5,1,5,2,3,2,0,0,0,1,3,3,0.38,8,BrandC,1,0.53,1,27,5,0,Small,0,0.85
2469,58,Male,38203.31,5.0,0,"Mint,Dessert,Chocolate,Fruity",Chocolate,4,1,2,4,4,3,3,0,1,0,1,6,3,0.43,1,BrandB,0,0.33,2,33,4,0,Medium,1,-0.12
2470,52,Male,47269.7,64.77,1,"Tobacco,Chocolate",Mint,3,3,5,5,2,2,2,0,1,0,1,2,12,0.16,8,BrandA,0,0.39,1,61,5,0,Medium,1,0.6
2471,69,Female,154895.62,79.53,0,"Coffee,Citrus,Tobacco,Dessert",Berry,1,3,4,1,1,4,4,0,0,0,0,1,12,0.24,6,BrandB,1,0.55,1,89,2,0,Medium,1,0.1
2472,37,Male,98839.51,7.44,0,"Tobacco,Dessert,Mint,Chocolate",Dessert,5,3,5,1,1,2,3,0,0,1,0,1,6,0.23,4,BrandD,0,0.32,2,85,3,0,Small,3,-0.74
2473,22,Female,52653.58,74.69,0,"Chocolate,Vanilla,Fruity",Fruity,4,5,3,2,1,3,5,1,0,0,1,3,6,0.16,10,BrandB,0,0.47,1,20,3,0,Small,5,-0.14
2474,37,Female,33771.89,47.13,0,"Berry,Chocolate","Berry,Tobacco,Citrus",2,1,4,1,3,1,3,0,0,0,1,3,3,0.53,1,BrandC,1,0.57,3,53,5,1,Small,2,-0.9
2475,46,Male,50813.13,35.01,1,"Citrus,Chocolate,Coffee","Vanilla,Mint,Fruity",3,2,1,4,4,3,1,1,1,0,1,4,6,0.29,1,BrandB,0,0.1,6,71,5,0,Small,2,0.37
2476,37,Male,134530.22,113.45,1,"Fruity,Coffee,Chocolate",Dessert,1,5,5,1,2,1,3,1,0,0,0,3,6,0.46,3,BrandC,1,0.13,2,71,5,0,Medium,2,-0.38
